job_id,company,source,title,location,url,date_found,match_score,title_score,description_score,match_reasons
R5049769-2,GE Vernova,workday,Power Systems Intern,Bucharest,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bucharest/Power-Systems-Intern_R5049769-2,2026-08-17,65,35,30,title: intern (+10); title: power systems (+25); description: power systems (+12); description: transmission (+10); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
R5049865-2,GE Vernova,workday,GE Vernova Power Conversion & Storage Engineering Intern/Co-Op - Summer 2027,Findlay Township,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Findlay-Township/GE-Vernova-Power-Conversion---Storage-Engineering-Intern-Co-Op---Summer-2027_R5049865-2,2026-08-17,40,10,30,title: intern (+10); description: power electronics (+12); description: power systems (+12); description: electrical (+8); description: switchgear (+12); description: hardware (+8); description score capped at 30
R5049860,GE Vernova,workday,GE Vernova Power Conversion & Storage Engineering Intern/Co-Op - Spring 2027,Findlay Township,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Findlay-Township/GE-Vernova-Power-Conversion---Storage-Engineering-Intern-Co-Op---Spring-2027_R5049860,2026-08-17,40,10,30,title: intern (+10); description: power electronics (+12); description: power systems (+12); description: electrical (+8); description: switchgear (+12); description: hardware (+8); description score capped at 30
/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/CCA-International-Capture-Manager--Onsite-_01865669,RTX,workday,CCA International Capture Manager (Onsite),US-CT-EAST HARTFORD-ETC ~ 400 Main St ~ BLDG ETC,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-CT-EAST-HARTFORD-ETC--400-Main-St--BLDG-ETC/CCA-International-Capture-Manager--Onsite-_01865669,2026-08-17,30,10,20,title: intern (+10); description: power systems (+12); description: defense (+8)
R5049781-3,GE Vernova,workday,Power Systems Intern,Bucharest,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bucharest/Power-Systems-Intern_R5049781-3,2026-08-18,65,35,30,title: intern (+10); title: power systems (+25); description: power systems (+12); description: transmission (+10); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
R5038737,GE Aerospace,workday,Edison Works Engineering Intern - Aero Design - US - Summer 2027,Evendale,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Evendale/Edison-Works-Engineering-Intern---Aero-Design---US---Summer-2027_R5038737,2026-08-18,26,10,16,title: intern (+10); description: electrical (+8); description: defense (+8)
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage-Hiver-2027---Analyste-de-Fabrication-Qualite---Internship-Winter-2027-Winter---Manufacturing---Quality-Analyst_01864107,RTX,workday,Stage Hiver 2027 - Analyste de Fabrication Qualite / Internship Winter 2027 Winter - Manufacturing & Quality Analyst,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage-Hiver-2027---Analyste-de-Fabrication-Qualite---Internship-Winter-2027-Winter---Manufacturing---Quality-Analyst_01864107,2026-08-18,26,10,16,title: internship (+10); description: electrical (+8); description: defense (+8)
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/XMLNAME-2027-Stage-Hiver---Stagiaire-en-Hygiene-industrielle---2027-Winter-Internship---Industrial-Hygiene-intern_01864096,RTX,workday,2027 Stage Hiver - Stagiaire en Hygiene industrielle / 2027 Winter Internship - Industrial Hygiene intern,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/XMLNAME-2027-Stage-Hiver---Stagiaire-en-Hygiene-industrielle---2027-Winter-Internship---Industrial-Hygiene-intern_01864096,2026-08-18,28,10,18,title: internship (+10); description: protection (+10); description: defense (+8)
R5037092-1,GE Aerospace,workday,Unison Engineering Intern - Fall 2027,4 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Jacksonville/Unison-Engineering-Intern---Fall-2027_R5037092-1,2026-08-18,34,10,24,title: intern (+10); description: electrical (+8); description: hardware (+8); description: defense (+8)
R5037097,GE Aerospace,workday,Unison Engineering Intern - Summer 2027,4 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Jacksonville/Unison-Engineering-Intern---Summer-2027_R5037097,2026-08-18,34,10,24,title: intern (+10); description: electrical (+8); description: hardware (+8); description: defense (+8)
R5037093-1,GE Aerospace,workday,Unison Engineering Intern - Spring 2027,4 Locations,https://geaerospace.wd5.myworkdayjobs.com/en-US/GE_ExternalSite/job/Jacksonville/Unison-Engineering-Intern---Spring-2027_R5037093-1,2026-08-18,34,10,24,title: intern (+10); description: electrical (+8); description: hardware (+8); description: defense (+8)
R0142174,Hitachi Energy,workday,Intern - Data Center Optimization,"Santa Clara, California, United States",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Santa-Clara-California-United-States/Intern---Data-Center-Optimization_R0142174,2026-08-18,25,25,0,title: intern (+10); title: data center (+15)
/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Coordonnateur-de-projet-d-ingnierie--Internship---Winter-2027---Engineering-Project-Coordinator_01863993,RTX,workday,Stage - Hiver 2027 - Coordonnateur de projet d’ingénierie/ Internship - Winter 2027 - Engineering Project Coordinator,CA-QC-LONGUEUIL-J01 ~ 1000 Blvd Marie-Victorin ~ J01 BLDG,https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/CA-QC-LONGUEUIL-J01--1000-Blvd-Marie-Victorin--J01-BLDG/Stage---Hiver-2027---Coordonnateur-de-projet-d-ingnierie--Internship---Winter-2027---Engineering-Project-Coordinator_01863993,2026-08-18,26,10,16,title: internship (+10); description: electrical (+8); description: defense (+8)
R0142038,Hitachi Energy,workday,Embedded Internship,"Ho Chi Minh City, Ho Chi Minh, Vietnam",https://hitachi.wd1.myworkdayjobs.com/en-US/hitachi/job/Ho-Chi-Minh-City-Ho-Chi-Minh-Vietnam/Embedded-Internship_R0142038,2026-08-19,33,25,8,title: internship (+10); title: embedded (+15); description: embedded (+8)
/job/US-AZ-TUCSON-M05--1151-E-Hermans-Rd--BLDG-M05-External-Site/SkillBridge-Intern-DoD--Information-System-Security-Officer--ISSO----Tucson--AZ_01867406,RTX,workday,"SkillBridge Intern DoD: Information System Security Officer (ISSO) - Tucson, AZ",US-AZ-TUCSON-M05 ~ 1151 E Hermans Rd ~ BLDG M05 (External Site),https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/US-AZ-TUCSON-M05--1151-E-Hermans-Rd--BLDG-M05-External-Site/SkillBridge-Intern-DoD--Information-System-Security-Officer--ISSO----Tucson--AZ_01867406,2026-08-19,36,10,26,title: intern (+10); description: protection (+10); description: hardware (+8); description: defense (+8)
/job/Malvern-Worcestershire/Graduate-Technical-Support---Sustainment-Engineer_01867601,RTX,workday,Graduate Technical Support & Sustainment Engineer,"Malvern, Worcestershire",https://globalhr.wd5.myworkdayjobs.com/en-US/REC_RTX_Ext_Gateway/job/Malvern-Worcestershire/Graduate-Technical-Support---Sustainment-Engineer_01867601,2026-08-19,31,5,26,title: graduate (+5); description: distribution (+10); description: hardware (+8); description: defense (+8)
R2023489,NVIDIA,workday,NVIDIA 2027 Internships: Computer Architecture,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Computer-Architecture_JR2023489,2026-08-19,34,10,24,title: internship (+10); description: electrical (+8); description: hardware (+8); description: embedded (+8)
R2023497-1,NVIDIA,workday,NVIDIA 2027 Internships: Deep Learning,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Deep-Learning_JR2023497-1,2026-08-19,36,10,26,title: internship (+10); description: distribution (+10); description: electrical (+8); description: embedded (+8)
R2023504,NVIDIA,workday,NVIDIA 2027 Internships: Digital Circuit Design,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Digital-Circuit-Design_JR2023504,2026-08-19,36,10,26,title: internship (+10); description: distribution (+10); description: electrical (+8); description: hardware (+8)
R2023486,NVIDIA,workday,NVIDIA 2027 Internships: Hardware ASIC Design,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Hardware-ASIC-Design_JR2023486,2026-08-19,51,25,26,title: internship (+10); title: hardware (+15); description: distribution (+10); description: electrical (+8); description: hardware (+8)
R2023487-1,NVIDIA,workday,NVIDIA 2027 Internships: Hardware Design for Test (DFT),"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Hardware-Design-for-Test--DFT-_JR2023487-1,2026-08-19,41,25,16,title: internship (+10); title: hardware (+15); description: electrical (+8); description: hardware (+8)
R2023508-1,NVIDIA,workday,NVIDIA 2027 Internships: Hardware Engineering,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Hardware-Engineering_JR2023508-1,2026-08-19,49,25,24,title: internship (+10); title: hardware (+15); description: electrical (+8); description: hardware (+8); description: pcb (+8)
R2023501,NVIDIA,workday,NVIDIA 2027 Internships: Hardware Physical Design / VLSI,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Hardware-Physical-Design---VLSI_JR2023501,2026-08-19,51,25,26,title: internship (+10); title: hardware (+15); description: distribution (+10); description: electrical (+8); description: hardware (+8)
R2023500,NVIDIA,workday,NVIDIA 2027 Internships: Hardware Verification,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Hardware-Verification_JR2023500,2026-08-19,41,25,16,title: internship (+10); title: hardware (+15); description: electrical (+8); description: hardware (+8)
R2023502,NVIDIA,workday,NVIDIA 2027 Internships: Mixed Signal Design,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Mixed-Signal-Design_JR2023502,2026-08-19,26,10,16,title: internship (+10); description: electrical (+8); description: hardware (+8)
R2023854,NVIDIA,workday,NVIDIA 2027 Internships: Ph.D. Research Computer Architecture and Systems,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--PhD-Research-Computer-Architecture-and-Systems_JR2023854,2026-08-19,26,10,16,title: internship (+10); description: electrical (+8); description: hardware (+8)
R2023855,NVIDIA,workday,NVIDIA 2027 Internships: Ph.D. Research Hardware,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--PhD-Research-Hardware_JR2023855,2026-08-19,41,25,16,title: internship (+10); title: hardware (+15); description: electrical (+8); description: hardware (+8)
R2023495,NVIDIA,workday,NVIDIA 2027 Internships: Software Engineering,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Software-Engineering_JR2023495,2026-08-19,26,10,16,title: internship (+10); description: electrical (+8); description: hardware (+8)
R2023492,NVIDIA,workday,NVIDIA 2027 Internships: Systems Software Engineering,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Internships--Systems-Software-Engineering_JR2023492,2026-08-19,34,10,24,title: internship (+10); description: electrical (+8); description: hardware (+8); description: embedded (+8)
R2023856,NVIDIA,workday,NVIDIA 2027 Summer Internships: Ph.D. Engineering,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-2027-Summer-Internships--PhD-Engineering_JR2023856,2026-08-19,26,10,16,title: internship (+10); description: electrical (+8); description: hardware (+8)
R2023499,NVIDIA,workday,NVIDIA Spring 2027 Internships: Developer and Performance Technology,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/en-US/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/NVIDIA-Spring-2027-Internships--Developer-and-Performance-Technology_JR2023499,2026-08-19,34,10,24,title: internship (+10); description: electrical (+8); description: hardware (+8); description: embedded (+8)
R5050417-2,GE Vernova,workday,PCS Application Engineering Co-Op/Intern - Summer 2027,Findlay Township,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Findlay-Township/PCS-Application-Engineering-Co-Op-Intern---Summer-2027_R5050417-2,2026-08-19,40,10,30,title: intern (+10); description: power electronics (+12); description: power systems (+12); description: electrical (+8); description score capped at 30
8068479,Cloudflare,greenhouse,EIAM Business Enablement & Operations Intern (Fall 2026) ,In-Office,https://boards.greenhouse.io/cloudflare/jobs/8068479?gh_jid=8068479,2026-08-19,28,10,18,title: intern (+10); description: protection (+10); description: hardware (+8)
R5050686-2,GE Vernova,workday,GE Vernova Commercial Internship – US – Summer 2027-1,Remote,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Remote/GE-Vernova-Commercial-Internship---US---Summer-2027-1_R5050686-2,2026-08-19,40,10,30,title: internship (+10); description: power systems (+12); description: transmission (+10); description: electrical (+8)
R5050087-2,GE Vernova,workday,GE Vernova GridOS  Project Engineer - Co-Op/Intern - January 2027-June 2027,2 Locations,https://gevernova.wd5.myworkdayjobs.com/en-US/Vernova_ExternalSite/job/Bellevue/GE-Vernova-GridOS--Project-Engineer---Co-Op-Intern---January-2027-June-2027_R5050087-2,2026-08-19,40,10,30,title: intern (+10); description: power systems (+12); description: distribution (+10); description: electrical (+8); description: scada (+10); description score capped at 30
